URL,Countries_Filled,Country_Code,Continent,Companies,Company Headquarters,HQ_Country,HQ_Continent
https://www.business-humanrights.org/en/latest-news/medcom-aswan-cements-response-august-2017/,EG,EG,Africa,MEDCOM,EG,EG,Africa
https://www.business-humanrights.org/en/latest-news/réponse-de-la-banque-nationale-suisse/,ER,ER,Africa,Swiss National Bank / Schweizerische Nationalbank / Banque Nationale Suisse,CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/réponse-de-la-banque-cantonale-de-zurich/,ER,ER,Africa,Zürcher Kantonalbank / Zurich Cantonal Bank,CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/antwort-der-zürcher-nationalbank/,CH,CH,Europe,Zürcher Kantonalbank / Zurich Cantonal Bank,CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/carivida-non-response/,HN,HN,South America,Carivida,HN,HN,South America
https://www.business-humanrights.org/en/latest-news/phillips-foods-non-response-re-allegations-of-labour-abuses-associated-with-its-operations-in-indonesia/,ID,ID,Asia,Phillips Foods,US,US,North America
https://www.business-humanrights.org/en/latest-news/benetton-non-response-on-disappearance-of-activist-in-argentina/,AR,AR,South America,Benetton Group|Compañía de Tierras del Sud Argentino (part of Benetton),AR|IT,AR,South America
https://www.business-humanrights.org/en/latest-news/no-respuesta-de-benetton-sobre-desaparición-de-activista-en-argentina/,AR,AR,South America,Benetton Group|Compañía de Tierras del Sud Argentino (part of Benetton),AR|IT,AR,South America
https://www.business-humanrights.org/en/latest-news/freeport-mcmoran-response/,ID,ID,Asia,Freeport-McMoRan,US,US,North America
https://www.business-humanrights.org/en/latest-news/mitsubishi-response/,ID,ID,Asia,Mitsubishi Corporation,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/respuesta-de-cerrejón-7/,CO,CO,South America,"Cerrejón Coal (former joint venture Anglo American, BHP & Glencore; now part of Glencore)",CO,CO,South America
https://www.business-humanrights.org/en/latest-news/carivida-response/,HN,HN,South America,Carivida,HN,HN,South America
https://www.business-humanrights.org/en/latest-news/respuesta-de-carivida/,HN,HN,South America,Carivida,HN,HN,South America
https://www.business-humanrights.org/en/latest-news/noble-energy-did-not-respond-to-somos-report/,IL|LB,IL,Asia,Noble Energy,US,US,North America
https://www.business-humanrights.org/en/latest-news/noble-energy-did-not-respond-to-somos-report/,IL|LB,LB,Asia,Noble Energy,US,US,North America
https://www.business-humanrights.org/en/latest-news/voda-shipping-did-not-respond-re-allegations-of-modern-slavery-cases-of-ship-abandonment-in-uk-waters/,GB,GB,Europe,Voda Shipping,TR,TR,Asia
https://www.business-humanrights.org/en/latest-news/cerrejon-response-to-article-by-the-national-trade-union-school-on-the-companys-accident-rate/,CO,CO,South America,"Cerrejón Coal (former joint venture Anglo American, BHP & Glencore; now part of Glencore)",CO,CO,South America
https://www.business-humanrights.org/en/latest-news/holcim-lebanon-responds-to-allegations-regarding-environmental-abuse-at-its-chekka-cement-plant/,LB,LB,Asia,Holcim (part of LafargeHolcim),CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/fleifel-did-not-respond-to-allegations-re-denying-wages-of-migrant-workers/,LB,LB,Asia,K. Fleifel Ind. Co.,LB,LB,Asia
https://www.business-humanrights.org/en/latest-news/axa-responds-to-allegations-re-ties-to-israeli-settlement-construction-and-weapons-manufacturing/,FR|IL,FR,Europe,AXA,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/axa-responds-to-allegations-re-ties-to-israeli-settlement-construction-and-weapons-manufacturing/,FR|IL,IL,Asia,AXA,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/hknd-non-response/,NI,NI,South America,HKND Group,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/hknd-group-no-respondió/,NI,NI,South America,HKND Group,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/minsur-no-respondió/,PE,PE,South America,Minsur (part of Golder Associates),CA,CA,North America
https://www.business-humanrights.org/en/latest-news/volkswagen-did-not-provide-further-response-to-china-labour-bulletins-rejoinder/,CN,CN,Asia,Volkswagen,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/response-by-metalor/,CH,CH,Europe,Metalor,CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/response-by-lufthansa/,DE,DE,Europe,Lufthansa,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/conocophillips-response-2/,US,US,North America,ConocoPhillips,US,US,North America
https://www.business-humanrights.org/en/latest-news/bp-response-5/,GB,GB,Europe,bp,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/chevron-declined-to-respond-2/,US,US,North America,Chevron,US,US,North America
https://www.business-humanrights.org/en/latest-news/shell-declined-to-respond/,NL,NL,Europe,Shell plc,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/total-response-3/,FR,FR,Europe,TotalEnergies (formerly Total),FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/peabody-energy-response/,US,US,North America,Peabody Energy,US,US,North America
https://www.business-humanrights.org/en/latest-news/exxonmobil-did-not-respond/,US,US,North America,ExxonMobil,US,US,North America
https://www.business-humanrights.org/en/latest-news/response-by-basf-2/,DE,DE,Europe,BASF,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/lydian-internationals-response-to-article-about-ifcs-divestment-from-amulsar-mine/,AM,AM,Asia,Lydian International,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/trump-organization-did-not-respond/,AE,AE,Asia,Trump Organization,US,US,North America
https://www.business-humanrights.org/en/latest-news/al-arif-group-did-not-respond/,AE,AE,Asia,Al Arif Group,AE,AE,Asia
https://www.business-humanrights.org/en/latest-news/damac-group-responded-re-allegations-of-labour-rights-abuses/,AE,AE,Asia,DAMAC Properties,AE,AE,Asia
https://www.business-humanrights.org/en/latest-news/petron-gulf-oman-did-not-respond-re-allegations-of-denied-wages/,OM,OM,Asia,Petron Emirates Group,AE,AE,Asia
https://www.business-humanrights.org/en/latest-news/omega-ceramics-did-not-respond/,EG,EG,Africa,Omega Ceramics,EG,EG,Africa
https://www.business-humanrights.org/en/latest-news/heidelbergcement-responds-to-allegations-re-violating-international-law/,IL,IL,Asia,Hanson Israel (part of HeidelbergCement)|Heidelberg Materials (HeidelbergCement),DE|IL,DE,Europe
https://www.business-humanrights.org/en/latest-news/fifa-response-to-hrw-report-on-heat-related-health-risks-to-construction-workers-in-qatar/,QA,QA,Asia,FIFA,CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/ferdsult-engineering-services-did-not-respond/,UG,UG,Africa,Ferdsult Engineering Services,UG,UG,Africa
https://www.business-humanrights.org/en/latest-news/ternium-did-not-respond/,GT,GT,South America,Ternium (part of Techint Group),LU,LU,Europe
https://www.business-humanrights.org/en/latest-news/junefield-mining-did-not-respond/,EC,EC,South America,Junefield Mining Resources,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/junefield-no-respondió/,EC,EC,South America,Junefield Mining Resources,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/response-by-abengoa/,MX,MX,South America,Abengoa,ES,ES,Europe
https://www.business-humanrights.org/en/latest-news/response-by-enagás/,MX,MX,South America,Enagás,ES,ES,Europe
https://www.business-humanrights.org/en/latest-news/shukaku-inc-non-response/,KH,KH,Asia,Shukaku,KH,KH,Asia
https://www.business-humanrights.org/en/latest-news/bonatti-no-respondió/,MX,MX,South America,Bonatti,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/elecnor-no-respondió-2/,MX,MX,South America,Elecnor,ES,ES,Europe
https://www.business-humanrights.org/en/latest-news/benguet-non-response/,PH,PH,Asia,Benguet,PH,PH,Asia
https://www.business-humanrights.org/en/latest-news/nickel-asia-non-response/,PH,PH,Asia,Nickel Asia Corporation (NAC),PH,PH,Asia
https://www.business-humanrights.org/en/latest-news/lepanto-consolidated-mining-non-response/,PH,PH,Asia,Lepanto Consolidated Mining,PH,PH,Asia
https://www.business-humanrights.org/en/latest-news/response-by-jsc-nenskra-hydro/,GE,GE,Asia,JSC Nenskra Hydro,GE,GE,Asia
https://www.business-humanrights.org/en/latest-news/respuesta-de-foley-s/,MX,MX,South America,Foley's,MX,MX,South America
https://www.business-humanrights.org/en/latest-news/response-by-adidas-3/,DE,DE,Europe,adidas,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/response-by-mizuno/,JP,JP,Asia,Mizuno,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/itochu-responded-in-october-2017/,ID|JP,ID,Asia,Itochu,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/itochu-responded-in-october-2017/,ID|JP,JP,Asia,Itochu,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/mandalay-myotha-industrial-development-response/,MM,MM,Asia,Mandalay Myotha Industrial Development,MM,MM,Asia
https://www.business-humanrights.org/en/latest-news/respuesta-de-iberdrola/,MX,MX,South America,Iberdrola,ES,ES,Europe
https://www.business-humanrights.org/en/latest-news/respuesta-de-kekén/,MX,MX,South America,Kekén,MX,MX,South America
https://www.business-humanrights.org/en/latest-news/bank-leumi-did-not-respond/,IL,IL,Asia,Leumi,IL,IL,Asia
https://www.business-humanrights.org/en/latest-news/bank-of-israel-refered-bhrrc-to-the-ministry-of-foreign-affairs/,IL,IL,Asia,Bank of Israel,IL,IL,Asia
https://www.business-humanrights.org/en/latest-news/association-of-banks-in-israel-did-not-respond/,IL,IL,Asia,Association of Banks in Israel,IL,IL,Asia
https://www.business-humanrights.org/en/latest-news/mizrahi-tefahot-did-not-respond/,IL,IL,Asia,Mizrahi Tefahot,IL,IL,Asia
https://www.business-humanrights.org/en/latest-news/israel-discount-bank-did-not-respond/,IL,IL,Asia,Israel Discount Bank,IL,IL,Asia
https://www.business-humanrights.org/en/latest-news/bank-hapoalim-did-not-respond/,IL,IL,Asia,Bank Hapoalim BM,IL,IL,Asia
https://www.business-humanrights.org/en/latest-news/first-international-bank-of-israel-did-not-respond/,IL,IL,Asia,First International Bank of Israel (FIBI),IL,IL,Asia
https://www.business-humanrights.org/en/latest-news/axa-responds-to-hrws-report/,FR|IL,FR,Europe,AXA,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/axa-responds-to-hrws-report/,FR|IL,IL,Asia,AXA,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/brasil-resposta-da-fibria/,BR,BR,South America,Fibria,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/bonne-nouvelle-la-justice-américaine-rejette-la-poursuite-bâillon-de-résolu/,US,US,North America,Energy Transfer Partners|Resolute Forest Products,CA|US,CA,North America
https://www.business-humanrights.org/en/latest-news/response-by-pt-bumi-suksesindo/,ID,ID,Asia,PT Bumi Sukesindo,ID,ID,Asia
https://www.business-humanrights.org/en/latest-news/réponse-de-la-société-générale/,US,US,North America,Société Générale,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/réponse-de-total-3/,ID|MY,ID,Asia,TotalEnergies (formerly Total),FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/réponse-de-total-3/,ID|MY,MY,Asia,TotalEnergies (formerly Total),FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/response-by-pjsc-myronivsky-hliboproduct/,UA,UA,Europe,PJSC Myronivsky Hliboproduct,UA,UA,Europe
https://www.business-humanrights.org/en/latest-news/coca-cola-amatil-did-not-respond/,ID,ID,Asia,Coca-cola Amatil,ID,ID,Asia
https://www.business-humanrights.org/en/latest-news/hilton-responds-to-report-on-company-statements-published-in-compliance-with-the-uk-modern-slavery-act/,GB,GB,Europe,Hilton,US,US,North America
https://www.business-humanrights.org/en/latest-news/base-titaniums-response/,KE,KE,Africa,Base Titanium (part of Base Resources),KE,KE,Africa
https://www.business-humanrights.org/en/latest-news/respuesta-de-azunosa-parte-de-anheuser-busch-in-bev/,HN,HN,South America,Anheuser-Busch InBev,BE,BE,Europe
https://www.business-humanrights.org/en/latest-news/response-of-azunosa-part-of-anheuser-busch-in-bev/,HN,HN,South America,Anheuser-Busch InBev,BE,BE,Europe
https://www.business-humanrights.org/en/latest-news/fyffes-response-to-the-business-human-rights-resource-centre-regarding-anexco-pineapple-farm-in-costa-rica/,CR,CR,South America,Fyffes,IE,IE,Europe
https://www.business-humanrights.org/en/latest-news/respuesta-de-fyffes-al-centro-de-información-sobre-empresas-y-derechos-humanos/,CR,CR,South America,Fyffes,IE,IE,Europe
https://www.business-humanrights.org/en/latest-news/retalsa-no-respondió/,MX,MX,South America,Retalsa,MX,MX,South America
https://www.business-humanrights.org/en/latest-news/benetton-did-not-respond-regarding-identification-of-a-body-of-a-missing-activist/,AR,AR,South America,Benetton Group|Compañía de Tierras del Sud Argentino (part of Benetton),AR|IT,AR,South America
https://www.business-humanrights.org/en/latest-news/benetton-no-respondió/,AR,AR,South America,Benetton Group|Compañía de Tierras del Sud Argentino (part of Benetton),AR|IT,AR,South America
https://www.business-humanrights.org/en/latest-news/florina-no-respondió/,MX,MX,South America,Florina,SA,SA,Asia
https://www.business-humanrights.org/en/latest-news/seo-young-international-no-respondió/,MX,MX,South America,Seo Young International,KR,KR,Asia
https://www.business-humanrights.org/en/latest-news/abc-toys-no-respondió/,MX,MX,South America,ABC Toys,US,US,North America
https://www.business-humanrights.org/en/latest-news/respuesta-de-desa-2/,HN,HN,South America,Desarrollos Energéticos (DESA),HN,HN,South America
https://www.business-humanrights.org/en/latest-news/mitsui-fudosan-did-not-respond/,JP,JP,Asia,Mitsui Fudosan,JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/aerovironment-did-not-respond/,BH|YE,BH,Asia,AeroVironment,US,US,North America
https://www.business-humanrights.org/en/latest-news/aerovironment-did-not-respond/,BH|YE,YE,Asia,AeroVironment,US,US,North America
https://www.business-humanrights.org/en/latest-news/bae-systems-did-not-respond/,BH|YE,BH,Asia,BAE Systems,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/bae-systems-did-not-respond/,BH|YE,YE,Asia,BAE Systems,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/bell-helicopter-did-not-respond/,BH|YE,BH,Asia,Bell Helicopter (part of Textron),US,US,North America
https://www.business-humanrights.org/en/latest-news/bell-helicopter-did-not-respond/,BH|YE,YE,Asia,Bell Helicopter (part of Textron),US,US,North America
https://www.business-humanrights.org/en/latest-news/lockheed-martin-did-not-respond-2/,BH|YE,BH,Asia,Lockheed Martin,US,US,North America
https://www.business-humanrights.org/en/latest-news/lockheed-martin-did-not-respond-2/,BH|YE,YE,Asia,Lockheed Martin,US,US,North America
https://www.business-humanrights.org/en/latest-news/abengoa-responds-regarding-cases-of-arrested-defenders-in-mexico/,MX,MX,South America,Abengoa,ES,ES,Europe
https://www.business-humanrights.org/en/latest-news/news-corp-australia-part-of-news-corporation-did-not-respond/,AU|ID,AU,Australia,News Corp Australia (part of News Corporation),AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/news-corp-australia-part-of-news-corporation-did-not-respond/,AU|ID,ID,Asia,News Corp Australia (part of News Corporation),AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/lepanto-consolidated-mining-non-response-2/,PH,PH,Asia,Lepanto Consolidated Mining,PH,PH,Asia
https://www.business-humanrights.org/en/latest-news/tullow-oil-response-2/,KE,KE,Africa,Tullow Oil,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/acacia-mining-response-5/,TZ,TZ,Africa,Acacia (formerly African Barrick Gold),GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/endeavour-silver/,MX,MX,South America,Endeavour Silver,CA,CA,North America
https://www.business-humanrights.org/en/latest-news/shin-yang-did-not-respond/,JP|MY,JP,Asia,Shin Yang,MY,MY,Asia
https://www.business-humanrights.org/en/latest-news/shin-yang-did-not-respond/,JP|MY,MY,Asia,Shin Yang,MY,MY,Asia
https://www.business-humanrights.org/en/latest-news/respuesta-de-endeavour-silver-2/,MX,MX,South America,Endeavour Silver,CA,CA,North America
